Frame;CaptureTime;LogTime;LeftEyeStatus;LeftEyeForward_x;LeftEyeForward_y;LeftEyeForward_z;LeftAngle_x;LeftAngle_y;LeftEyePupilSize;RightEyeStatus;RightEyeForward_x;RightEyeForward_y;RightEyeForward_z;RightAngle_x;RightAngle_y;RightEyePupilSize;FocusDistance;FocusStability
46059;1E+18;6,37486E+13;VALID;0,5119618;-0,03296161;0,8583756;30,81316;-2,199077;0,129536286;VALID;0,4368935;-0,0883371;0,8951651;26,01511;-5,635841;0,127301455;0,44452104;1
46060;1E+18;6,37486E+13;VALID;0,5119495;-0,03297263;0,8583825;30,81236;-2,199794;0,129847139;VALID;0,4366505;-0,08830387;0,895287;25,99947;-5,632973;0,127257481;0,444194406;1
46061;1E+18;6,37486E+13;VALID;0,511908;-0,03281653;0,8584132;30,80941;-2,189311;0,12886627;VALID;0,4365261;-0,08838111;0,89534;25,99171;-5,637537;0,127246141;0,442925572;1
46062;1E+18;6,37486E+13;VALID;0,5118596;-0,0328133;0,8584422;30,80617;-2,189022;0,129820436;VALID;0,4363187;-0,08837467;0,8954417;25,97842;-5,636493;0,127676174;0,442590892;1
46063;1E+18;6,37486E+13;VALID;0,5118349;-0,03290914;0,8584533;30,80463;-2,195381;0,130881339;VALID;0,4361292;-0,08842407;0,8955292;25,96642;-5,639076;0,128049582;0,442448199;1
46064;1E+18;6,37486E+13;VALID;0,5117527;-0,03298465;0,8584994;30,79923;-2,200295;0,130832568;VALID;0,4358908;-0,08840955;0,8956467;25,95113;-5,637421;0,127888277;0,442535222;1
46065;1E+18;6,37486E+13;VALID;0,5116785;-0,03286271;0,8585483;30,79414;-2,192044;0,12886627;VALID;0,4357035;-0,08838094;0,8957406;25,93908;-5,635021;0,127754748;0,441856563;1
46066;1E+18;6,37486E+13;VALID;0,5116115;-0,03283898;0,8585891;30,78964;-2,190359;0,130012676;VALID;0,4354788;-0,08840889;0,8958471;25,92477;-5,636126;0,128171474;0,44127962;1
46067;1E+18;6,37486E+13;VALID;0,511471;-0,03282553;0,8586733;30,78025;-2,189248;0,130239189;VALID;0,4352557;-0,08847339;0,8959492;25,91067;-5,639573;0,12806794;0,44078818;1
46068;1E+18;6,37486E+13;VALID;0,5113899;-0,03273913;0,858725;30,77474;-2,18336;0,12886627;VALID;0,4351327;-0,08848786;0,8960075;25,90284;-5,640125;0,128806189;0,440254509;1
46069;1E+18;6,37486E+13;VALID;0,5113215;-0,03266314;0,8587686;30,77009;-2,178187;0,12886627;VALID;0,4350505;-0,08856671;0,8960396;25,89778;-5,644917;0,12881127;0,439543188;1
46070;1E+18;6,37486E+13;VALID;0,5109768;-0,03244231;0,8589821;30,74685;-2,162937;0,125845686;VALID;0,4348727;-0,08857344;0,8961253;25,88643;-5,644807;0,12861307;0,438983321;1
46071;1E+18;6,37486E+13;VALID;0,5106338;-0,03220729;0,8591949;30,72372;-2,146752;0,124325648;VALID;0,4348455;-0,0886529;0,8961306;25,88489;-5,649805;0,129617393;0,438349575;1
46072;1E+18;6,37486E+13;VALID;0,5103369;-0,03191241;0,8593823;30,7036;-2,126652;0,125179768;VALID;0,4347194;-0,08872291;0,8961849;25,87699;-5,653897;0,129521355;0,437121391;1
46073;1E+18;6,37486E+13;VALID;0,5100249;-0,03182338;0,8595707;30,68271;-2,120259;0,12571983;VALID;0,4345213;-0,08878339;0,8962749;25,86448;-5,657162;0,129140273;0,436778903;1
46074;1E+18;6,37486E+13;VALID;0,5100695;-0,03174516;0,8595471;30,6856;-2,115111;0,125223279;VALID;0,4345583;-0,08897038;0,8962384;25,86731;-5,669228;0,130143821;0,43553102;1
46075;1E+18;6,37486E+13;VALID;0,5100375;-0,03145185;0,8595769;30,68315;-2,095513;0,126339555;VALID;0,4343482;-0,08903982;0,8963334;25,85405;-5,673027;0,130468383;0,433473647;1
46076;1E+18;6,37486E+13;VALID;0,50985;-0,03091907;0,8597075;30,67008;-2,059734;0,123346299;VALID;0,4341337;-0,0892102;0,8964204;25,84077;-5,683264;0,130536005;0,430215538;1
46077;1E+18;6,37486E+13;VALID;0,5249169;-0,01315652;0,8510518;31,66571;-0,8856725;0,124273494;VALID;0,4317542;-0,08918782;0,8975711;25,68872;-5,67461;0,130584687;0,333405167;1
46078;1E+18;6,37486E+13;VALID;0,5095134;-0,01106975;0,8603915;30,6335;-0,7371234;0,125339329;VALID;0,4121424;-0,08885971;0,906776;24,44246;-5,596843;0,132128805;0,327538103;0,755282164
46079;1E+18;6,37486E+13;VALID;0,4290817;-0,01541564;0,9031341;25,41253;-0,9778893;0,125021279;VALID;0,3624212;-0,08760323;0,9278882;21,33498;-5,393388;0,129363745;0,386562616;0
46080;1E+18;6,37486E+13;VALID;0,3301304;-0,01921474;0,9437398;19,28039;-1,166393;0,125751689;VALID;0,2953975;-0,0834189;0,9517256;17,24335;-5,009182;0,128305495;0,38374576;0
46081;1E+18;6,37486E+13;VALID;0,239933;-0,0225552;0,9705274;13,88619;-1,331323;0,12515597;VALID;0,2233188;-0,07894848;0,971543;12,94514;-4,6457;0,127742246;0,286371946;0
46082;1E+18;6,37486E+13;VALID;0,1680566;-0,02729622;0,9853994;9,678486;-1,586725;0,124870636;VALID;0,158176;-0,07304836;0,9847052;9,125627;-4,2426;0,130107641;2;0
46083;1E+18;6,37486E+13;VALID;0,128302;-0,03355494;0,9911673;7,375657;-1,938949;0,125385657;VALID;0,11411;-0,06699857;0,9912064;6,567113;-3,866909;0,130789503;2;0
46084;1E+18;6,37486E+13;VALID;0,1153574;-0,03962719;0,9925333;6,62947;-2,286337;0,125385657;VALID;0,09841234;-0,06284042;0,9931597;5,658974;-3,620463;0,130789503;2;0
46085;1E+18;6,37486E+13;VALID;0,106752;-0,04547783;0,9932451;6,134489;-2,621578;0,125588998;VALID;0,08981767;-0,05974733;0,9941645;5,162365;-3,439227;0,130789503;2;0
46086;1E+18;6,37486E+13;VALID;0,1028057;-0,05019373;0,9934343;5,908232;-2,892436;0,125263944;VALID;0,08502822;-0,05745578;0,9947206;4,885738;-3,305773;0,130789503;2;0
46087;1E+18;6,37486E+13;VALID;0,1000701;-0,05338788;0,993547;5,751438;-3,075809;0,124396674;VALID;0,0818584;-0,05580378;0,9950805;4,702739;-3,209766;0,130789503;2;0
46088;1E+18;6,37486E+13;VALID;0,0997671;-0,0556699;0,9934523;5,734682;-3,207319;0,124430418;VALID;0,07958665;-0,05455767;0,9953339;4,57163;-3,137439;0,130789503;2;0
46089;1E+18;6,37486E+13;VALID;0,09870525;-0,05756482;0,9934503;5,674058;-3,316258;0,125959441;VALID;0,07763817;-0,05364516;0,9955373;4,459255;-3,084436;0,130789503;2;0
46090;1E+18;6,37486E+13;VALID;0,09872674;-0,05888591;0,9933708;5,675736;-3,39246;0,125959441;VALID;0,07869013;-0,05291794;0,9954937;4,519624;-3,042836;0,130325228;2;0
46091;1E+18;6,37486E+13;VALID;0,09851409;-0,05979143;0,9933378;5,663777;-3,444617;0,126259625;VALID;0,07811003;-0,05194635;0,9955904;4,486008;-2,986781;0,129598573;2;0
46092;1E+18;6,37486E+13;VALID;0,0988671;-0,06056283;0,993256;5,684405;-3,489235;0,126078382;VALID;0,07831809;-0,05152469;0,9955961;4,497883;-2,962563;0,130192563;2;0
46093;1E+18;6,37486E+13;VALID;0,09828044;-0,06071308;0,993305;5,650617;-3,497698;0,12684755;VALID;0,07836692;-0,05117307;0,9956104;4,500611;-2,942339;0,130204603;2;0
46094;1E+18;6,37486E+13;VALID;0,09461689;-0,06110273;0,9936368;5,439464;-3,518917;0,127524555;VALID;0,07760414;-0,05087038;0,9956856;4,456647;-2,924745;0,130466029;2;0
46095;1E+18;6,37486E+13;VALID;0,08167192;-0,06060657;0,9948148;4,693321;-3,486291;0,125180036;VALID;0,06779152;-0,04913421;0,9964889;3,891857;-2,822816;0,130490825;2;0
46096;1E+18;6,37486E+13;VALID;0,06608637;-0,05904408;0,9960654;3,795864;-3,39237;0,126726076;VALID;0,05356985;-0,04727858;0,9974442;3,074237;-2,713773;0,130573973;2;0
46097;1E+18;6,37486E+13;VALID;0,05404145;-0,05813882;0,9968447;3,10311;-3,337872;0,126766428;VALID;0,04395021;-0,04560798;0,9979922;2,521598;-2,616582;0,129766449;2;0
46098;1E+18;6,37486E+13;VALID;0,04628931;-0,05730269;0,9972832;2,6575;-3,288531;0,125729859;VALID;0,03669851;-0,04426408;0,9983456;2,105206;-2,538685;0,130884692;2;0
46099;1E+18;6,37486E+13;VALID;0,04124331;-0,05657461;0,9975461;2,367532;-3,245983;0,12679857;VALID;0,03133434;-0,04318984;0,9985754;1,797297;-2,476582;0,129893318;2;0
46100;1E+18;6,37486E+13;VALID;0,0387145;-0,05644746;0,9976547;2,222277;-3,238352;0,126714423;VALID;0,02782795;-0,04240826;0,9987127;1,596066;-2,431486;0,130459741;2;0
46101;1E+18;6,37486E+13;VALID;0,03762018;-0,05609984;0,9977161;2,159389;-3,218253;0,126669884;VALID;0,02463756;-0,04173322;0,998825;1,413002;-2,392559;0,130199447;2;0
46102;1E+18;6,37486E+13;VALID;0,03665143;-0,05577308;0,9977705;2,103719;-3,199373;0,126727372;VALID;0,02282616;-0,04132051;0,9988852;1,309074;-2,368783;0,130436227;2;0
46103;1E+18;6,37486E+13;VALID;0,03604113;-0,05548176;0,997809;2,06864;-3,182574;0,126860857;VALID;0,0211223;-0,04102847;0,9989347;1,211329;-2,351943;0,130558565;2;0,083752543
46104;1E+18;6,37486E+13;VALID;0,03476731;-0,05504548;0,9978784;1,995449;-3,157379;0,126694188;VALID;0,01992309;-0,04083183;0,9989674;1,142538;-2,340607;0,129429311;2;0,190827414
46105;1E+18;6,37486E+13;VALID;0,03392062;-0,0546663;0,9979283;1,946793;-3,135517;0,126694188;VALID;0,01901659;-0,04010595;0,9990144;1,090513;-2,298934;0,129031926;2;0,241120115
46106;1E+18;6,37486E+13;VALID;0,03402423;-0,05442794;0,9979379;1,952717;-3,121842;0,126215696;VALID;0,0182596;-0,03952172;0,9990519;1,047074;-2,265396;0,128879309;2;0,277434289
46107;1E+18;6,37486E+13;VALID;0,03418859;-0,05427177;0,9979407;1,962137;-3,112894;0,126157656;VALID;0,01779208;-0,03932161;0,9990682;1,020254;-2,2539;0,127633825;2;0,29399088
46108;1E+18;6,37486E+13;VALID;0,03384784;-0,05411604;0,9979608;1,942556;-3,103917;0,12613529;VALID;0,01679275;-0,03944722;0,9990805;0,9629486;-2,261065;0,128116488;2;0,307113349
46109;1E+18;6,37486E+13;VALID;0,03394395;-0,05398859;0,9979644;1,948061;-3,096609;0,125892714;VALID;0,01637545;-0,03929354;0,9990935;0,9390114;-2,252236;0,127409056;2;0,312884688
46110;1E+18;6,37486E+13;VALID;0,03355321;-0,05375431;0,9979903;1,925604;-3,083118;0,125967443;VALID;0,01567307;-0,03924564;0,9991066;0,89873;-2,249463;0,127384484;2;0,310509324
46111;1E+18;6,37486E+13;VALID;0,03347506;-0,05368835;0,9979965;1,92111;-3,079323;0,125591367;VALID;0,01565209;-0,03924296;0,9991071;0,8975265;-2,249309;0,127330512;2;0,314410925
46112;1E+18;6,37486E+13;VALID;0,03331149;-0,05357492;0,9980081;1,911707;-3,072794;0,124975413;VALID;0,01524872;-0,03944537;0,9991054;0,8744019;-2,260902;0,126715839;2;0,314438105
46113;1E+18;6,37486E+13;VALID;0,03333309;-0,05360096;0,9980059;1,91295;-3,074291;0,124523602;VALID;0,01487585;-0,03944647;0,9991109;0,853019;-2,260953;0,125781432;2;0,343757153
46114;1E+18;6,37486E+13;VALID;0,03266035;-0,05350737;0,9980332;1,874319;-3,06885;0,124093205;VALID;0,01467266;-0,03930302;0,9991196;0,8413618;-2,25272;0,12502487;2;0,501646042
46115;1E+18;6,37486E+13;VALID;0,03281979;-0,05356812;0,9980247;1,883478;-3,072354;0,123353459;VALID;0,01428626;-0,03923101;0,999128;0,8192009;-2,248578;0,124062508;2;0,715486944
46116;1E+18;6,37486E+13;VALID;0,03295527;-0,05358019;0,9980196;1,891257;-3,073061;0,122759052;VALID;0,01428949;-0,03922591;0,9991282;0,8193858;-2,248285;0,124250464;2;0,871040642
46117;1E+18;6,37486E+13;VALID;0,0324057;-0,0535242;0,9980406;1,859702;-3,06979;0,124093205;VALID;0,01392256;-0,03917766;0,9991353;0,7983425;-2,245507;0,12268123;2;0,973168075
46118;1E+18;6,37486E+13;VALID;0,03250211;-0,05347962;0,9980398;1,865232;-3,067241;0,122751653;VALID;0,01360793;-0,03918686;0,9991392;0,7803006;-2,246025;0,122635126;2;1
46119;1E+18;6,37486E+13;VALID;0,03283051;-0,05360658;0,9980223;1,884098;-3,074563;0,121331379;VALID;0,01331663;-0,03924164;0,999141;0,7635973;-2,249157;0,122405946;2;1
46120;1E+18;6,37486E+13;VALID;0,03300246;-0,05366207;0,9980136;1,893975;-3,077766;0,121334389;VALID;0,01321906;-0,03907117;0,999149;0,7579972;-2,239379;0,12201982;2;1
46121;1E+18;6,37486E+13;VALID;0,03308319;-0,05371564;0,9980081;1,898615;-3,080849;0,120855376;VALID;0,01298334;-0,038923;0,9991578;0,7444757;-2,230875;0,121790238;2;1
46122;1E+18;6,37486E+13;VALID;0,03312102;-0,05376736;0,998004;1,900793;-3,083823;0,120855376;VALID;0,01277892;-0,03897538;0,9991584;0,7327548;-2,233873;0,121070631;2;1
46123;1E+18;6,37486E+13;VALID;0,03329101;-0,05366995;0,9980036;1,910541;-3,078248;0,120503299;VALID;0,01256593;-0,03893461;0,9991627;0,7205403;-2,231529;0,120525464;2;1
46124;1E+18;6,37486E+13;VALID;0,03344241;-0,0537624;0,9979936;1,919243;-3,083571;0,119517013;VALID;0,01262868;-0,0388812;0,999164;0,7241371;-2,228468;0,119407482;2;1
46125;1E+18;6,37486E+13;VALID;0,03363466;-0,05379818;0,9979852;1,930284;-3,085645;0,118586577;VALID;0,01264574;-0,03895174;0,9991611;0,7251174;-2,232514;0,11959476;2;1
46126;1E+18;6,37486E+13;VALID;0,03380661;-0,05377875;0,9979804;1,940154;-3,084548;0,118591756;VALID;0,01267961;-0,03889911;0,9991627;0,7270578;-2,229497;0,11838185;2;1
46127;1E+18;6,37486E+13;VALID;0,03384716;-0,05384581;0,9979755;1,942489;-3,088402;0,117999889;VALID;0,01269623;-0,03889398;0,9991627;0,728011;-2,229203;0,118975088;2;1
46128;1E+18;6,37486E+13;VALID;0,03395605;-0,05389141;0,9979693;1,948745;-3,091031;0,117765144;VALID;0,01241498;-0,03901239;0,9991616;0,7118865;-2,235985;0,117751837;2;1
46129;1E+18;6,37486E+13;VALID;0,03399827;-0,05393991;0,9979652;1,951175;-3,09382;0,11783766;VALID;0,0124986;-0,03887669;0,9991658;0,7166777;-2,228206;0,11896947;2;1
46130;1E+18;6,37486E+13;VALID;0,03405053;-0,05392647;0,9979642;1,954173;-3,093054;0,116985403;VALID;0,0124404;-0,03880095;0,9991695;0,7133377;-2,223861;0,118190162;2;1
46131;1E+18;6,37486E+13;VALID;0,03412448;-0,0538858;0,9979638;1,958415;-3,090727;0,116753981;VALID;0,01229438;-0,03859136;0,9991794;0,7049589;-2,211839;0,117222972;2;1
46132;1E+18;6,37486E+13;VALID;0,03414075;-0,0538028;0,9979678;1,95934;-3,085963;0,116222277;VALID;0,01212894;-0,03838914;0,9991893;0,6954666;-2,200238;0,117173783;2;1
46133;1E+18;6,37486E+13;VALID;0,03425623;-0,0537405;0,9979672;1,965964;-3,082399;0,115628861;VALID;0,01182801;-0,03837371;0,9991934;0,6782105;-2,199346;0,115953848;2;1
46134;1E+18;6,37486E+13;VALID;0,0343865;-0,05374058;0,9979627;1,973442;-3,082417;0,115698576;VALID;0,01158923;-0,03833398;0,9991978;0,6645172;-2,197061;0,115852758;2;1
46135;1E+18;6,37486E+13;VALID;0,03439119;-0,05368318;0,9979656;1,973706;-3,079122;0,115444161;VALID;0,01144062;-0,03817975;0,9992054;0,6559916;-2,188214;0,114984721;2;1
46136;1E+18;6,37486E+13;VALID;0,03443908;-0,05367514;0,9979644;1,976455;-3,078666;0,115547597;VALID;0,0112004;-0,03808685;0,9992117;0,642215;-2,182881;0,115744255;2;1
46137;1E+18;6,37486E+13;VALID;0,03457429;-0,05360878;0,9979633;1,98421;-3,07487;0,115212187;VALID;0,01139422;-0,03794741;0,9992148;0,6533256;-2,17489;0,116141006;2;1
46138;1E+18;6,37486E+13;VALID;0,03469122;-0,05356904;0,9979613;1,990919;-3,072601;0,114866644;VALID;0,01153276;-0,03785993;0,9992165;0,6612675;-2,169877;0,116141006;2;1
46139;1E+18;6,37486E+13;VALID;0,03484553;-0,05355799;0,9979566;1,999778;-3,071983;0,114674374;VALID;0,01167312;-0,03776983;0,9992183;0,669313;-2,164714;0,116240613;2;1
46140;1E+18;6,37486E+13;VALID;0,03500124;-0,05351305;0,9979535;2,008713;-3,06942;0,114070855;VALID;0,01147837;-0,0375919;0,9992272;0,6581417;-2,154507;0,114718087;2;1
46141;1E+18;6,37486E+13;VALID;0,0351336;-0,05347868;0,9979507;2,016308;-3,067461;0,113985829;VALID;0,0110884;-0,0374873;0,9992356;0,6357784;-2,148499;0,114014961;2;1
46142;1E+18;6,37486E+13;VALID;0,03525016;-0,05342376;0,9979495;2,022994;-3,06432;0,113898285;VALID;0,01080212;-0,03746524;0,9992396;0,6193625;-2,147228;0,113504335;2;1
46143;1E+18;6,37486E+13;VALID;0,03536807;-0,05341745;0,9979457;2,029763;-3,063971;0,113662861;VALID;0,0105024;-0,03720054;0,9992526;0,6021712;-2,132044;0,114204966;2;1
46144;1E+18;6,37486E+13;VALID;0,03543869;-0,05337434;0,9979455;2,033813;-3,061503;0,113373779;VALID;0,01026705;-0,03697664;0,9992634;0,5886714;-2,1192;0,114204966;2;1
46145;1E+18;6,37486E+13;VALID;0,03548228;-0,05330113;0,9979479;2,036307;-3,057305;0,113132179;VALID;0,01007782;-0,03678492;0,9992724;0,5778175;-2,108204;0,114204966;2;1
46146;1E+18;6,37486E+13;VALID;0,03555171;-0,05326316;0,9979475;2,04029;-3,055132;0,112941399;VALID;0,009924685;-0,03656545;0,999282;0,5690324;-2,095617;0,114204966;2;1
46147;1E+18;6,37486E+13;VALID;0,03566128;-0,05317027;0,9979485;2,04657;-3,049811;0,112413973;VALID;0,009764482;-0,03641906;0,9992889;0,5598439;-2,087219;0,114204966;2;1
46148;1E+18;6,37486E+13;VALID;0,03571983;-0,05310138;0,9979501;2,049924;-3,045862;0,112469122;VALID;0,009699533;-0,03634678;0,9992921;0,5561185;-2,083074;0,112510175;2;1
46149;1E+18;6,37486E+13;VALID;0,03578331;-0,053079;0,997949;2,053566;-3,044584;0,112562634;VALID;0,009480326;-0,0361993;0,9992996;0,543547;-2,074614;0,111828528;2;1
46150;1E+18;6,37486E+13;VALID;0,03572991;-0,05297514;0,9979564;2,050489;-3,038616;0,111865923;VALID;0,009382774;-0,03605087;0,9993059;0,5379509;-2,066102;0,115279853;2;1
46151;1E+18;6,37486E+13;VALID;0,03577005;-0,05287716;0,9979602;2,052783;-3,032995;0,111884683;VALID;0,009185908;-0,03595901;0,999311;0,5266618;-2,060831;0,111868896;2;1
46152;1E+18;6,37486E+13;VALID;0,03578309;-0,05279915;0,9979638;2,053524;-3,028517;0,111434609;VALID;0,009009437;-0,03588547;0,9993153;0,5165424;-2,056611;0,111316904;2;1
46153;1E+18;6,37486E+13;VALID;0,03591212;-0,05265875;0,9979666;2,060916;-3,02047;0,111871667;VALID;0,008866585;-0,03589264;0,9993163;0,5083521;-2,05702;0,111434795;2;1
46154;1E+18;6,37486E+13;VALID;0,0360105;-0,05263278;0,9979644;2,066562;-3,01899;0,111329474;VALID;0,0087553;-0,03589468;0,9993172;0,5019717;-2,057134;0,111203603;2;1
46155;1E+18;6,37486E+13;VALID;0,03610636;-0,05255684;0,997965;2,072057;-3,014641;0,111067623;VALID;0,008611751;-0,03586836;0,9993194;0,4937408;-2,055623;0,111006841;2;1
46156;1E+18;6,37486E+13;VALID;0,03615618;-0,05251678;0,9979653;2,074913;-3,012346;0,111185566;VALID;0,008492588;-0,03592083;0,9993185;0,4869095;-2,058629;0,11073143;2;1
46157;1E+18;6,37486E+13;VALID;0,03622873;-0,05244951;0,9979662;2,079071;-3,008492;0,110951476;VALID;0,008290245;-0,03597572;0,9993183;0,4753092;-2,061773;0,110733554;2;1
46158;1E+18;6,37486E+13;VALID;0,03629804;-0,05239341;0,9979666;2,083044;-3,005279;0,110764198;VALID;0,008334594;-0,03595225;0,9993188;0,4778515;-2,060428;0,113848224;2;1
46159;1E+18;6,37486E+13;VALID;0,03639178;-0,05235215;0,9979654;2,088421;-3,00292;0,110352442;VALID;0,008341016;-0,03590199;0,9993205;0,4782189;-2,057546;0,113848224;2;1
46160;1E+18;6,37486E+13;VALID;0,03639068;-0,05229164;0,9979686;2,088351;-2,999446;0,110533245;VALID;0,008366824;-0,03583463;0,9993227;0,4796974;-2,053684;0,113848224;2;1
46161;1E+18;6,37486E+13;VALID;0,03644677;-0,05221862;0,9979703;2,091564;-2,99526;0,110306226;VALID;0,008166609;-0,03586912;0,9993231;0,4682187;-2,055659;0,110482506;2;1
46162;1E+18;6,37486E+13;VALID;0,03643173;-0,05218995;0,9979724;2,090697;-2,993612;0,110339895;VALID;0,008120734;-0,03587108;0,9993234;0,4655886;-2,05577;0,113269433;2;1
46163;1E+18;6,37486E+13;VALID;0,03646041;-0,05211832;0,9979751;2,092336;-2,989503;0,110197298;VALID;0,008063725;-0,03576825;0,9993276;0,4623183;-2,049874;0,113808215;2;1
46164;1E+18;6,37486E+13;VALID;0,0364423;-0,05205444;0,9979791;2,091289;-2,985833;0,109867223;VALID;0,007877974;-0,03580591;0,9993277;0,4516689;-2,05203;0,109489441;2;1
46165;1E+18;6,37486E+13;VALID;0,03651404;-0,05197421;0,9979807;2,095399;-2,981235;0,109903872;VALID;0,007818625;-0,03577191;0,9993294;0,4482657;-2,05008;0,11279124;2;1
46166;1E+18;6,37486E+13;VALID;0,03651875;-0,05189026;0,9979849;2,09566;-2,976416;0,109975487;VALID;0,007899893;-0,0357245;0,9993305;0,4529243;-2,047363;0,113735959;2;1
46167;1E+18;6,37486E+13;VALID;0,03654058;-0,05189783;0,9979837;2,096914;-2,976853;0,109754018;VALID;0,007926071;-0,03573183;0,99933;0,4544254;-2,047784;0,113899879;2;1
46168;1E+18;6,37486E+13;VALID;0,03655963;-0,05173421;0,9979914;2,09799;-2,967461;0,109850898;VALID;0,007803412;-0,03577054;0,9993296;0,4473934;-2,050001;0,109437309;2;1
46169;1E+18;6,37486E+13;VALID;0,03654954;-0,05165868;0,9979957;2,097403;-2,963124;0,11002022;VALID;0,007758026;-0,0357082;0,9993321;0,4447903;-2,046426;0,112932563;2;1
46170;1E+18;6,37486E+13;VALID;0,03656142;-0,0515554;0,9980007;2,098073;-2,957196;0,109642483;VALID;0,007691728;-0,03564085;0,9993351;0,4409881;-2,042563;0,113461196;2;1
46171;1E+18;6,37486E+13;VALID;0,03660451;-0,05151041;0,9980014;2,100543;-2,954618;0,110072829;VALID;0,007630655;-0,03558193;0,9993376;0,4374856;-2,039184;0,113221847;2;1
46172;1E+18;6,37486E+13;VALID;0,0366636;-0,05142907;0,9980034;2,103926;-2,949954;0,10954991;VALID;0,007518341;-0,03544589;0,9993433;0,4310442;-2,031383;0,112966239;2;1
46173;1E+18;6,37486E+13;VALID;0,03669632;-0,05129239;0,9980093;2,105789;-2,942111;0,109382242;VALID;0,007406254;-0,0353416;0,9993479;0,4246162;-2,025402;0,112966239;2;1
46174;1E+18;6,37486E+13;VALID;0,03669245;-0,05124562;0,9980118;2,105562;-2,939425;0,109301709;VALID;0,007333925;-0,0353284;0,9993488;0,4204692;-2,024644;0,112893268;2;1
46175;1E+18;6,37486E+13;VALID;0,03670857;-0,05115582;0,9980158;2,106478;-2,934272;0,109328277;VALID;0,007303808;-0,0353432;0,9993485;0,4187427;-2,025492;0,112717167;2;1
46176;1E+18;6,37486E+13;VALID;0,03672978;-0,05099478;0,9980233;2,107678;-2,925029;0,109084554;VALID;0,007210204;-0,03535623;0,9993488;0,4133763;-2,026238;0,112600662;2;1
46177;1E+18;6,37486E+13;VALID;0,03670861;-0,05084435;0,9980317;2,106447;-2,91639;0,109800331;VALID;0,007243223;-0,03536581;0,9993482;0,4152696;-2,026788;0,112628639;2;1
46178;1E+18;6,37486E+13;VALID;0,03666438;-0,05057287;0,9980472;2,103878;-2,900801;0,109003454;VALID;0,007208763;-0,03530574;0,9993505;0,4132929;-2,023343;0,113044702;2;1
46179;1E+18;6,37486E+13;VALID;0,03663661;-0,05028277;0,9980628;2,102253;-2,884144;0,109029472;VALID;0,007225058;-0,03522609;0,9993532;0,414226;-2,018777;0,1129421;2;1
46180;1E+18;6,37486E+13;VALID;0,03669864;-0,04994239;0,9980776;2,105778;-2,86461;0,109055459;VALID;0,00736209;-0,03525709;0,9993511;0,4220829;-2,020556;0,112573415;2;1
46181;1E+18;6,37486E+13;VALID;0,0375283;-0,04966932;0,9980604;2,153377;-2,849023;0,109132461;VALID;0,00794577;-0,03529879;0,9993452;0,4555478;-2,022956;0,112430468;2;1
46182;1E+18;6,37486E+13;VALID;0,03835797;-0,04935416;0,9980445;2,200973;-2,831019;0,108719148;VALID;0,008668772;-0,03528735;0,9993396;0,4969998;-2,022312;0,112866536;2;1
46183;1E+18;6,37486E+13;VALID;0,0392624;-0,04907206;0,9980233;2,252864;-2,814924;0,10898117;VALID;0,009492295;-0,03533318;0,9993305;0,5442164;-2,024955;0,112612173;2;1
46184;1E+18;6,37486E+13;VALID;0,04015614;-0,04880935;0,9980006;2,304144;-2,799942;0,109011814;VALID;0,01023834;-0,03532945;0,9993232;0,5869902;-2,024756;0,112612508;2;1
46185;1E+18;6,37486E+13;VALID;0,04105368;-0,04862458;0,9979731;2,355652;-2,789436;0,109213248;VALID;0,01106696;-0,03538167;0,9993126;0,6345006;-2,027768;0,112809129;2;1
46186;1E+18;6,37486E+13;VALID;0,04178521;-0,04837906;0,9979547;2,397623;-2,775424;0,109378397;VALID;0,01167885;-0,03537646;0,9993058;0,6695834;-2,027483;0,112584718;2;1
46187;1E+18;6,37486E+13;VALID;0,04251808;-0,04823816;0,9979305;2,439683;-2,76742;0,108931102;VALID;0,01219168;-0,03538211;0,9992995;0,6989867;-2,027819;0,112615779;2;1
46188;1E+18;6,37486E+13;VALID;0,04324112;-0,04802816;0,9979095;2,481172;-2,75545;0,108764708;VALID;0,01270976;-0,03538233;0,999293;0,7286916;-2,027845;0,112984426;2;1
