Frame;CaptureTime;LogTime;HMDPosition_x;HMDPosition_y;HMDPosition_z;HMDRotation_x;HMDRotation_y;HMDRotation_z;HeadForward_x;HeadForward_y;HeadForward_z;seq;GazeStatus;CombinedGazeForward_x;CombinedGazeForward_y;CombinedGazeForward_z;CombinedGazePosition_x;CombinedGazePosition_y;CombinedGazePosition_z;GazeAngle_x;GazeAngle_y;LeftEyeStatus;LeftEyeForward_x;LeftEyeForward_y;LeftEyeForward_z;LeftEyePosition_x;LeftEyePosition_y;LeftEyePosition_z;LeftAngle_x;LeftAngle_y;LeftEyePupilSize;RightEyeStatus;RightEyeForward_x;RightEyeForward_y;RightEyeForward_z;RightEyePosition_x;RightEyePosition_y;RightEyePosition_z;RightAngle_x;RightAngle_y;RightEyePupilSize;FocusDistance;FocusStability
38715;1000776386286993300;63748134147756;1,794737;1,212611;-0,4180704;355,6785;22,74202;2,170768;0,3854834;0,3854834;0,3854834;3;VALID;-0,4883337;-0,2371422;0,8398177;-0,03112125;0;0;-30,17697;-15,76827;VALID;-0,4883337;-0,2371422;0,8398177;-0,03112125;0;0;-30,17697;-15,76827;0,206196889281273;INVALID;;;;;;;0;0;;2;1
38716;1000776386297018000;63748134147773;1,794739;1,212624;-0,4180635;355,6743;22,7448;2,16595;0,3855259;0,3855259;0,3855259;3;VALID;-0,4883057;-0,237178;0,8398238;-0,03112125;0;0;-30,17536;-15,77042;VALID;-0,4883057;-0,237178;0,8398238;-0,03112125;0;0;-30,17536;-15,77042;0,206453591585159;INVALID;;;;;;;0;0;;2;1
38717;1000776386306986400;63748134147789;1,79484;1,212604;-0,4181003;355,6858;22,74557;2,164126;0,3855441;0,3855441;0,3855441;3;VALID;-0,4882783;-0,2372196;0,8398281;-0,03112125;0;0;-30,17383;-15,77297;VALID;-0,4882783;-0,2372196;0,8398281;-0,03112125;0;0;-30,17383;-15,77297;0,206515461206436;INVALID;;;;;;;0;0;;2;1
38718;1000776386317146200;63748134147790;1,79484;1,212604;-0,4181003;355,6858;22,74557;2,164126;0,3855441;0,3855441;0,3855441;3;VALID;-0,4882767;-0,237204;0,8398334;-0,03112125;0;0;-30,1736;-15,77189;VALID;-0,4882767;-0,237204;0,8398334;-0,03112125;0;0;-30,1736;-15,77189;0,206460312008858;INVALID;;;;;;;0;0;;2;1
38719;1000776386327000200;63748134147806;1,79475;1,212669;-0,4177373;355,6885;22,73984;2,169535;0,3854535;0,3854535;0,3854535;3;VALID;-0,4882193;-0,2371199;0,8398905;-0,03112125;0;0;-30,16897;-15,76556;VALID;-0,4882193;-0,2371199;0,8398905;-0,03112125;0;0;-30,16897;-15,76556;0,206173747777939;INVALID;;;;;;;0;0;;2;1
38720;1000776386337107900;63748134147807;1,79475;1,212669;-0,4177373;355,6885;22,73984;2,169535;0,3854535;0,3854535;0,3854535;3;VALID;-0,4882257;-0,2370809;0,8398978;-0,03112125;0;0;-30,16908;-15,76297;VALID;-0,4882257;-0,2370809;0,8398978;-0,03112125;0;0;-30,16908;-15,76297;0,206856429576874;INVALID;;;;;;;0;0;;2;1
38721;1000776386347114900;63748134147823;1,794663;1,212737;-0,4177405;355,6787;22,73643;2,176681;0,3853939;0,3853939;0,3853939;3;VALID;-0,4882251;-0,2370648;0,8399027;-0,03112125;0;0;-30,16891;-15,76186;VALID;-0,4882251;-0,2370648;0,8399027;-0,03112125;0;0;-30,16891;-15,76186;0,206636339426041;INVALID;;;;;;;0;0;;2;1
38722;1000776386357109400;63748134147840;1,794644;1,212735;-0,4177679;355,6764;22,73767;2,169678;0,3854125;0,3854125;0,3854125;3;VALID;-0,4882349;-0,2370443;0,8399028;-0,03112125;0;0;-30,1694;-15,76056;VALID;-0,4882349;-0,2370443;0,8399028;-0,03112125;0;0;-30,1694;-15,76056;0,206907734274864;INVALID;;;;;;;0;0;;2;1
38723;1000776386367186700;63748134147840;1,794644;1,212735;-0,4177679;355,6764;22,73767;2,169678;0,3854125;0,3854125;0,3854125;3;VALID;-0,48829;-0,2370725;0,8398628;-0,03112125;0;0;-30,1734;-15,76306;VALID;-0,48829;-0,2370725;0,8398628;-0,03112125;0;0;-30,1734;-15,76306;0,206182315945625;INVALID;;;;;;;0;0;;2;1
38724;1000776386377118700;63748134147856;1,794591;1,2127;-0,4177782;355,6682;22,75068;2,171617;0,385617;0,385617;0,385617;3;VALID;-0,4882908;-0,237017;0,839878;-0,03112125;0;0;-30,17299;-15,75928;VALID;-0,4882908;-0,237017;0,839878;-0,03112125;0;0;-30,17299;-15,75928;0,207160711288452;INVALID;;;;;;;0;0;;2;1
38725;1000776386387116300;63748134147857;1,794591;1,2127;-0,4177782;355,6682;22,75068;2,171617;0,385617;0,385617;0,385617;3;VALID;-0,488254;-0,2370694;0,8398846;-0,03112125;0;0;-30,17092;-15,76248;VALID;-0,488254;-0,2370694;0,8398846;-0,03112125;0;0;-30,17092;-15,76248;0,206874519586563;INVALID;;;;;;;0;0;;2;1
38726;1000776386397114600;63748134147873;1,794548;1,212766;-0,4177993;355,6779;22,7405;2,165587;0,3854588;0,3854588;0,3854588;3;VALID;-0,4882859;-0,2370901;0,8398602;-0,03112125;0;0;-30,17327;-15,76422;VALID;-0,4882859;-0,2370901;0,8398602;-0,03112125;0;0;-30,17327;-15,76422;0,206907883286476;INVALID;;;;;;;0;0;;2;1
38727;1000776386407331900;63748134147891;1,794506;1,212841;-0,4176002;355,6724;22,75684;2,179414;0,3857182;0,3857182;0,3857182;3;VALID;-0,4882095;-0,237141;0,8398902;-0,03112125;0;0;-30,16848;-15,7669;VALID;-0,4882095;-0,237141;0,8398902;-0,03112125;0;0;-30,16848;-15,7669;0,207238256931305;INVALID;;;;;;;0;0;;2;1
38728;1000776386417239800;63748134147891;1,794506;1,212841;-0,4176002;355,6724;22,75684;2,179414;0,3857182;0,3857182;0,3857182;3;VALID;-0,4882284;-0,2371834;0,8398673;-0,03112125;0;0;-30,17013;-15,76999;VALID;-0,4882284;-0,2371834;0,8398673;-0,03112125;0;0;-30,17013;-15,76999;0,206992194056511;INVALID;;;;;;;0;0;;2;1
38729;1000776386427235000;63748134147907;1,794473;1,212822;-0,4175901;355,6629;22,76926;2,193005;0,3859126;0,3859126;0,3859126;3;VALID;-0,4883042;-0,2372303;0,83981;-0,03112125;0;0;-30,17569;-15,77397;VALID;-0,4883042;-0,2372303;0,83981;-0,03112125;0;0;-30,17569;-15,77397;0,2074204236269;INVALID;;;;;;;0;0;;2;1
38730;1000776386437225900;63748134147907;1,794473;1,212822;-0,4175901;355,6629;22,76926;2,193005;0,3859126;0,3859126;0,3859126;3;VALID;-0,4882866;-0,2371373;0,8398464;-0,03112125;0;0;-30,17372;-15,76745;VALID;-0,4882866;-0,2371373;0,8398464;-0,03112125;0;0;-30,17372;-15,76745;0,207001894712448;INVALID;;;;;;;0;0;;2;1
38731;1000776386447237800;63748134147923;1,79451;1,212851;-0,4177417;355,6532;22,76724;2,195511;0,3858753;0,3858753;0,3858753;3;VALID;-0,4882792;-0,237025;0,8398825;-0,03112125;0;0;-30,17227;-15,75971;VALID;-0,4882792;-0,237025;0,8398825;-0,03112125;0;0;-30,17227;-15,75971;0,207065001130104;INVALID;;;;;;;0;0;;2;1
38732;1000776386457313500;63748134147939;1,794509;1,212867;-0,4177811;355,652;22,76499;2,198557;0,3858386;0,3858386;0,3858386;3;VALID;-0,4882846;-0,236994;0,839888;-0,03112125;0;0;-30,17238;-15,75765;VALID;-0,4882846;-0,236994;0,839888;-0,03112125;0;0;-30,17238;-15,75765;0,207537397742271;INVALID;;;;;;;0;0;;2;1
38733;1000776386467428200;63748134147939;1,794509;1,212867;-0,4177811;355,652;22,76499;2,198557;0,3858386;0,3858386;0,3858386;3;VALID;-0,488231;-0,2369212;0,8399398;-0,03112125;0;0;-30,16811;-15,75213;VALID;-0,488231;-0,2369212;0,8399398;-0,03112125;0;0;-30,16811;-15,75213;0,207680836319923;INVALID;;;;;;;0;0;;2;1
38734;1000776386477361700;63748134147956;1,794478;1,212877;-0,4177921;355,6493;22,76622;2,202606;0,3858569;0,3858569;0,3858569;3;VALID;-0,4882072;-0,2368046;0,8399865;-0,03112125;0;0;-30,16551;-15,74393;VALID;-0,4882072;-0,2368046;0,8399865;-0,03112125;0;0;-30,16551;-15,74393;0,207158386707306;INVALID;;;;;;;0;0;;2;1
38735;1000776386487370200;63748134147957;1,794478;1,212877;-0,4177921;355,6493;22,76622;2,202606;0,3858569;0,3858569;0,3858569;3;VALID;-0,4881834;-0,2368625;0,839984;-0,03112125;0;0;-30,16438;-15,74763;VALID;-0,4881834;-0,2368625;0,839984;-0,03112125;0;0;-30,16438;-15,74763;0,208039805293083;INVALID;;;;;;;0;0;;2;1
38736;1000776386497363900;63748134147973;1,794452;1,212947;-0,4176493;355,6488;22,76677;2,209423;0,3858654;0,3858654;0,3858654;3;VALID;-0,4881116;-0,2367499;0,8400575;-0,03112125;0;0;-30,15853;-15,73921;VALID;-0,4881116;-0,2367499;0,8400575;-0,03112125;0;0;-30,15853;-15,73921;0,20737162232399;INVALID;;;;;;;0;0;;2;1
38737;1000776386507367400;63748134147989;1,794476;1,212863;-0,4176145;355,6358;22,76762;2,218717;0,3858725;0,3858725;0,3858725;3;VALID;-0,4881137;-0,2366792;0,8400761;-0,03112125;0;0;-30,15809;-15,73441;VALID;-0,4881137;-0,2366792;0,8400761;-0,03112125;0;0;-30,15809;-15,73441;0,207888945937157;INVALID;;;;;;;0;0;;2;1
38738;1000776386517366600;63748134147989;1,794476;1,212863;-0,4176145;355,6358;22,76762;2,218717;0,3858725;0,3858725;0,3858725;3;VALID;-0,4881223;-0,2366405;0,840082;-0,03112125;0;0;-30,15836;-15,73185;VALID;-0,4881223;-0,2366405;0,840082;-0,03112125;0;0;-30,15836;-15,73185;0,207936868071556;INVALID;;;;;;;0;0;;2;1
38739;1000776386527491400;63748134148006;1,794639;1,212814;-0,417862;355,6498;22,76172;2,205052;0,385785;0,385785;0,385785;3;VALID;-0,4880374;-0,2365048;0,8401696;-0,03112125;0;0;-30,15143;-15,72172;VALID;-0,4880374;-0,2365048;0,8401696;-0,03112125;0;0;-30,15143;-15,72172;0,208067357540131;INVALID;;;;;;;0;0;;2;1
38741;1000776386547477600;63748134148023;1,794659;1,212784;-0,417882;355,6505;22,7644;2,201756;0,3858284;0,3858284;0,3858284;3;VALID;-0,4879189;-0,2363473;0,8402827;-0,03112125;0;0;-30,14204;-15,70976;VALID;-0,4879189;-0,2363473;0,8402827;-0,03112125;0;0;-30,14204;-15,70976;0,208258643746376;INVALID;;;;;;;0;0;;2;1
38742;1000776386557480800;63748134148039;1,794736;1,212739;-0,4178813;355,6778;22,78205;2,203372;0,3861255;0,3861255;0,3861255;3;VALID;-0,4879449;-0,2362382;0,8402984;-0,03112125;0;0;-30,1429;-15,70259;VALID;-0,4879449;-0,2362382;0,8402984;-0,03112125;0;0;-30,1429;-15,70259;0,208354756236076;INVALID;;;;;;;0;0;;2;1
38743;1000776386567572500;63748134148040;1,794736;1,212739;-0,4178813;355,6778;22,78205;2,203372;0,3861255;0,3861255;0,3861255;3;VALID;-0,4879457;-0,2361487;0,840323;-0,03112125;0;0;-30,14221;-15,69649;VALID;-0,4879457;-0,2361487;0,840323;-0,03112125;0;0;-30,14221;-15,69649;0,208101913332939;INVALID;;;;;;;0;0;;2;1
38744;1000776386577491500;63748134148056;1,794815;1,212654;-0,4181311;355,6811;22,77413;2,19687;0,3860001;0,3860001;0,3860001;3;VALID;-0,4879244;-0,2360694;0,8403577;-0,03112125;0;0;-30,1401;-15,69087;VALID;-0,4879244;-0,2360694;0,8403577;-0,03112125;0;0;-30,1401;-15,69087;0,208125472068787;INVALID;;;;;;;0;0;;2;1
38745;1000776386587748000;63748134148056;1,794815;1,212654;-0,4181311;355,6811;22,77413;2,19687;0,3860001;0,3860001;0,3860001;3;VALID;-0,4879619;-0,2360637;0,8403375;-0,03112125;0;0;-30,14261;-15,69087;VALID;-0,4879619;-0,2360637;0,8403375;-0,03112125;0;0;-30,14261;-15,69087;0,208923175930977;INVALID;;;;;;;0;0;;2;1
38746;1000776386597636000;63748134148073;1,794667;1,212638;-0,4181442;355,6724;22,7713;2,202727;0,3859502;0,3859502;0,3859502;3;VALID;-0,4879963;-0,236089;0,8403104;-0,03112125;0;0;-30,14517;-15,69295;VALID;-0,4879963;-0,236089;0,8403104;-0,03112125;0;0;-30,14517;-15,69295;0,208760067820549;INVALID;;;;;;;0;0;;2;1
38747;1000776386607612500;63748134148090;1,794629;1,212817;-0,4178849;355,6773;22,76879;2,207436;0,3859124;0,3859124;0,3859124;3;VALID;-0,4880022;-0,2359976;0,8403327;-0,03112125;0;0;-30,1448;-15,68678;VALID;-0,4880022;-0,2359976;0,8403327;-0,03112125;0;0;-30,1448;-15,68678;0,208617433905602;INVALID;;;;;;;0;0;;2;1
38748;1000776386617614100;63748134148091;1,794629;1,212817;-0,4178849;355,6773;22,76879;2,207436;0,3859124;0,3859124;0,3859124;3;VALID;-0,4879035;-0,2359145;0,8404133;-0,03112125;0;0;-30,13739;-15,68009;VALID;-0,4879035;-0,2359145;0,8404133;-0,03112125;0;0;-30,13739;-15,68009;0,20900097489357;INVALID;;;;;;;0;0;;2;1
38749;1000776386627621300;63748134148108;1,79452;1,212798;-0,4178523;355,6891;22,76329;2,201339;0,3858302;0,3858302;0,3858302;3;VALID;-0,4878848;-0,2358986;0,8404286;-0,03112125;0;0;-30,13598;-15,67882;VALID;-0,4878848;-0,2358986;0,8404286;-0,03112125;0;0;-30,13598;-15,67882;0,209076777100563;INVALID;;;;;;;0;0;;2;1
38750;1000776386637600300;63748134148122;1,794493;1,212783;-0,4179024;355,6869;22,76515;2,194451;0,3858589;0,3858589;0,3858589;3;VALID;-0,4878674;-0,2358842;0,8404428;-0,03112125;0;0;-30,13467;-15,67766;VALID;-0,4878674;-0,2358842;0,8404428;-0,03112125;0;0;-30,13467;-15,67766;0,209076777100563;INVALID;;;;;;;0;0;;2;1
38751;1000776386647604500;63748134148123;1,794493;1,212783;-0,4179024;355,6869;22,76515;2,194451;0,3858589;0,3858589;0,3858589;3;VALID;-0,4878511;-0,2358711;0,8404559;-0,03112125;0;0;-30,13346;-15,6766;VALID;-0,4878511;-0,2358711;0,8404559;-0,03112125;0;0;-30,13346;-15,6766;0,209076777100563;INVALID;;;;;;;0;0;;2;1
38752;1000776386657740200;63748134148140;1,794394;1,212923;-0,4178075;355,6685;22,769;2,195832;0,3859114;0,3859114;0,3859114;3;VALID;-0,4878359;-0,2358592;0,840468;-0,03112125;0;0;-30,13232;-15,67562;VALID;-0,4878359;-0,2358592;0,840468;-0,03112125;0;0;-30,13232;-15,67562;0,209076777100563;INVALID;;;;;;;0;0;;2;1
38753;1000776386667793000;63748134148140;1,794394;1,212923;-0,4178075;355,6685;22,769;2,195832;0,3859114;0,3859114;0,3859114;3;VALID;-0,4878218;-0,2358482;0,8404793;-0,03112125;0;0;-30,13127;-15,67473;VALID;-0,4878218;-0,2358482;0,8404793;-0,03112125;0;0;-30,13127;-15,67473;0,209076777100563;INVALID;;;;;;;0;0;;2;1
38754;1000776386677735900;63748134148157;1,794298;1,213051;-0,4175457;355,681;22,76534;2,203222;0,385859;0,385859;0,385859;3;VALID;-0,4878086;-0,2358381;0,8404898;-0,03112125;0;0;-30,13029;-15,67391;VALID;-0,4878086;-0,2358381;0,8404898;-0,03112125;0;0;-30,13029;-15,67391;0,209076777100563;INVALID;;;;;;;0;0;;2;1
38755;1000776386687834800;63748134148157;1,794298;1,213051;-0,4175457;355,681;22,76534;2,203222;0,385859;0,385859;0,385859;3;VALID;-0,4877964;-0,2358289;0,8404995;-0,03112125;0;0;-30,12937;-15,67315;VALID;-0,4877964;-0,2358289;0,8404995;-0,03112125;0;0;-30,12937;-15,67315;0,209076777100563;INVALID;;;;;;;0;0;;2;1
38756;1000776386697753700;63748134148173;1,794396;1,21295;-0,4175365;355,6781;22,76561;2,211026;0,3858619;0,3858619;0,3858619;3;VALID;-0,4850074;-0,2326402;0,8429984;-0,03112125;0;0;-29,91337;-15,42778;VALID;-0,4850074;-0,2326402;0,8429984;-0,03112125;0;0;-29,91337;-15,42778;0,209290310740471;INVALID;;;;;;;0;0;;2;1
38757;1000776386707734800;63748134148189;1,794329;1,21293;-0,4175643;355,6829;22,76842;2,203497;0,3859094;0,3859094;0,3859094;3;VALID;-0,4817627;-0,2292552;0,8457817;-0,03112125;0;0;-29,66612;-15,16601;VALID;-0,4817627;-0,2292552;0,8457817;-0,03112125;0;0;-29,66612;-15,16601;0,209760054945946;INVALID;;;;;;;0;0;;2;1
38758;1000776386717875400;63748134148190;1,794329;1,21293;-0,4175643;355,6829;22,76842;2,203497;0,3859094;0,3859094;0,3859094;3;VALID;-0,4782017;-0,2264704;0,8485484;-0,03112125;0;0;-29,40355;-14,94345;VALID;-0,4782017;-0,2264704;0,8485484;-0,03112125;0;0;-29,40355;-14,94345;0,208894282579422;INVALID;;;;;;;0;0;;2;1
38759;1000776386727866000;63748134148206;1,794358;1,212876;-0,4175636;355,6802;22,7562;2,194818;0,3857119;0,3857119;0,3857119;3;VALID;-0,4761131;-0,2232946;0,8505621;-0,03112125;0;0;-29,23848;-14,7097;VALID;-0,4761131;-0,2232946;0,8505621;-0,03112125;0;0;-29,23848;-14,7097;0,209869027137756;INVALID;;;;;;;0;0;;2;0,951817631721497
38760;1000776386737852600;63748134148207;1,794358;1,212876;-0,4175636;355,6802;22,7562;2,194818;0,3857119;0,3857119;0,3857119;3;VALID;-0,4780065;-0,2253928;0,8489452;-0,03112125;0;0;-29,38209;-14,86886;VALID;-0,4780065;-0,2253928;0,8489452;-0,03112125;0;0;-29,38209;-14,86886;0,209766179323196;INVALID;;;;;;;0;0;;2;0,905854403972626
38761;1000776386747865500;63748134148223;1,794425;1,212778;-0,4179156;355,6673;22,75393;2,182245;0,3856689;0,3856689;0,3856689;3;VALID;-0,4791873;-0,2266208;0,8479519;-0,03112125;0;0;-29,47128;-14,96297;VALID;-0,4791873;-0,2266208;0,8479519;-0,03112125;0;0;-29,47128;-14,96297;0,209681496024132;INVALID;;;;;;;0;0;;2;0,879229605197906
38762;1000776386757895300;63748134148240;1,794433;1,212849;-0,417976;355,6629;22,74431;2,190034;0,3855122;0,3855122;0,3855122;3;VALID;-0,479933;-0,2274665;0,8473035;-0,03112125;0;0;-29,52826;-15,02727;VALID;-0,479933;-0,2274665;0,8473035;-0,03112125;0;0;-29,52826;-15,02727;0,209902420639992;INVALID;;;;;;;0;0;;2;0,861929416656494
38763;1000776386767871900;63748134148240;1,794433;1,212849;-0,417976;355,6629;22,74431;2,190034;0,3855122;0,3855122;0,3855122;3;VALID;-0,480404;-0,2280274;0,8468857;-0,03112125;0;0;-29,56449;-15,06973;VALID;-0,480404;-0,2280274;0,8468857;-0,03112125;0;0;-29,56449;-15,06973;0,209983050823212;INVALID;;;;;;;0;0;;2;0,851126968860626
38764;1000776386777991000;63748134148256;1,794492;1,212723;-0,4182455;355,6474;22,74656;2,19883;0,3855404;0,3855404;0,3855404;3;VALID;-0,4809609;-0,2286371;0,8464051;-0,03112125;0;0;-29,60695;-15,11637;VALID;-0,4809609;-0,2286371;0,8464051;-0,03112125;0;0;-29,60695;-15,11637;0,210319459438324;INVALID;;;;;;;0;0;;2;0,838056147098541
38766;1000776386797992800;63748134148273;1,794503;1,21269;-0,4183083;355,6502;22,75915;2,190329;0,3857439;0,3857439;0,3857439;3;VALID;-0,4822485;-0,2300758;0,8452819;-0,03112125;0;0;-29,70553;-15,22637;VALID;-0,4822485;-0,2300758;0,8452819;-0,03112125;0;0;-29,70553;-15,22637;0,210128843784332;INVALID;;;;;;;0;0;;2;0,808103561401367
38767;1000776386807992800;63748134148290;1,794533;1,212674;-0,4183757;355,647;22,75584;2,18309;0,3856891;0,3856891;0,3856891;3;VALID;-0,4829548;-0,2307815;0,8446861;-0,03112125;0;0;-29,75904;-15,28116;VALID;-0,4829548;-0,2307815;0,8446861;-0,03112125;0;0;-29,75904;-15,28116;0,210017755627632;INVALID;;;;;;;0;0;;2;0,79362690448761
38768;1000776386817991400;63748134148290;1,794533;1,212674;-0,4183757;355,647;22,75584;2,18309;0,3856891;0,3856891;0,3856891;3;VALID;-0,4835321;-0,231525;0,8441522;-0,03112125;0;0;-29,80417;-15,33732;VALID;-0,4835321;-0,231525;0,8441522;-0,03112125;0;0;-29,80417;-15,33732;0,210270404815674;INVALID;;;;;;;0;0;;2;0,778540194034576
38769;1000776386827993700;63748134148306;1,794555;1,212749;-0,4183626;355,6573;22,75649;2,185697;0,3857048;0,3857048;0,3857048;3;VALID;-0,4839334;-0,2321672;0,8437458;-0,03112125;0;0;-29,83658;-15,38491;VALID;-0,4839334;-0,2321672;0,8437458;-0,03112125;0;0;-29,83658;-15,38491;0,209948554635048;INVALID;;;;;;;0;0;;2;0,766612529754639
38771;1000776386848113700;63748134148323;1,794705;1,212707;-0,4184853;355,6572;22,75414;2,18264;0,3856672;0,3856672;0,3856672;3;VALID;-0,4848242;-0,2334892;0,8428691;-0,03112125;0;0;-29,90781;-15,48365;VALID;-0,4848242;-0,2334892;0,8428691;-0,03112125;0;0;-29,90781;-15,48365;0,210416704416275;INVALID;;;;;;;0;0;;2;0,741232752799988
38772;1000776386858113900;63748134148340;1,794756;1,212676;-0,4185185;355,6574;22,76235;2,186746;0,3857989;0,3857989;0,3857989;3;VALID;-0,4852303;-0,234034;0,8424842;-0,03112125;0;0;-29,93987;-15,52478;VALID;-0,4852303;-0,234034;0,8424842;-0,03112125;0;0;-29,93987;-15,52478;0,210881933569908;INVALID;;;;;;;0;0;;2;0,730348765850067
38773;1000776386868167600;63748134148341;1,794756;1,212676;-0,4185185;355,6574;22,76235;2,186746;0,3857989;0,3857989;0,3857989;3;VALID;-0,4854862;-0,2344747;0,8422142;-0,03112125;0;0;-29,96088;-15,55735;VALID;-0,4854862;-0,2344747;0,8422142;-0,03112125;0;0;-29,96088;-15,55735;0,210769429802895;INVALID;;;;;;;0;0;;2;0,722369134426117
38774;1000776386878117000;63748134148357;1,794798;1,212679;-0,4185371;355,6731;22,76745;2,16122;0,3858888;0,3858888;0,3858888;3;VALID;-0,4858576;-0,2345886;0,8419682;-0,03112125;0;0;-29,98709;-15,56886;VALID;-0,4858576;-0,2345886;0,8419682;-0,03112125;0;0;-29,98709;-15,56886;0,21067850291729;INVALID;;;;;;;0;0;;2;0,716043710708618
38775;1000776386888113200;63748134148357;1,794798;1,212679;-0,4185371;355,6731;22,76745;2,16122;0,3858888;0,3858888;0,3858888;3;VALID;-0,4860559;-0,2348121;0,8417915;-0,03112125;0;0;-30,00242;-15,58609;VALID;-0,4860559;-0,2348121;0,8417915;-0,03112125;0;0;-30,00242;-15,58609;0,210491791367531;INVALID;;;;;;;0;0;;2;0,78152197599411
38776;1000776386898123300;63748134148373;1,794834;1,212745;-0,4183891;355,6693;22,77877;2,157627;0,3860685;0,3860685;0,3860685;3;VALID;-0,4861614;-0,2350618;0,8416609;-0,03112125;0;0;-30,01165;-15,60416;VALID;-0,4861614;-0,2350618;0,8416609;-0,03112125;0;0;-30,01165;-15,60416;0,210668683052063;INVALID;;;;;;;0;0;;2;0,855317056179047
38777;1000776386908242900;63748134148390;1,794884;1,212664;-0,4183532;355,6674;22,79047;2,165517;0,3862552;0,3862552;0,3862552;3;VALID;-0,4862792;-0,235337;0,8415159;-0,03112125;0;0;-30,02194;-15,6241;VALID;-0,4862792;-0,235337;0,8415159;-0,03112125;0;0;-30,02194;-15,6241;0,21060337126255;INVALID;;;;;;;0;0;;2;0,926470518112183
38778;1000776386918236200;63748134148390;1,794884;1,212664;-0,4183532;355,6674;22,79047;2,165517;0,3862552;0,3862552;0,3862552;3;VALID;-0,4865523;-0,2356375;0,841274;-0,03112125;0;0;-30,04302;-15,64735;VALID;-0,4865523;-0,2356375;0,841274;-0,03112125;0;0;-30,04302;-15,64735;0,210583880543709;INVALID;;;;;;;0;0;;2;0,981315851211548
38779;1000776386928234900;63748134148407;1,794915;1,212765;-0,4183319;355,6711;22,80256;2,170038;0,3864511;0,3864511;0,3864511;3;VALID;-0,4867519;-0,2357015;0,8411405;-0,03112125;0;0;-30,05715;-15,65375;VALID;-0,4867519;-0,2357015;0,8411405;-0,03112125;0;0;-30,05715;-15,65375;0,209770992398262;INVALID;;;;;;;0;0;;2;1
38780;1000776386938225100;63748134148407;1,794915;1,212765;-0,4183319;355,6711;22,80256;2,170038;0,3864511;0,3864511;0,3864511;3;VALID;-0,4868443;-0,2358475;0,8410462;-0,03112125;0;0;-30,06464;-15,66465;VALID;-0,4868443;-0,2358475;0,8410462;-0,03112125;0;0;-30,06464;-15,66465;0,21082603931427;INVALID;;;;;;;0;0;;2;1
38781;1000776386948227700;63748134148424;1,794977;1,212598;-0,4183209;355,6755;22,80022;2,178509;0,3864158;0,3864158;0,3864158;3;VALID;-0,4868389;-0,2359178;0,8410296;-0,03112125;0;0;-30,06486;-15,66938;VALID;-0,4868389;-0,2359178;0,8410296;-0,03112125;0;0;-30,06486;-15,66938;0,21014541387558;INVALID;;;;;;;0;0;;2;1
38782;1000776386958307300;63748134148440;1,795017;1,212551;-0,4182852;355,6772;22,81961;2,179399;0,3867278;0,3867278;0,3867278;3;VALID;-0,4868013;-0,2360632;0,8410105;-0,03112125;0;0;-30,06351;-15,6789;VALID;-0,4868013;-0,2360632;0,8410105;-0,03112125;0;0;-30,06351;-15,6789;0,210316777229309;INVALID;;;;;;;0;0;;2;1
38783;1000776386968403400;63748134148440;1,795017;1,212551;-0,4182852;355,6772;22,81961;2,179399;0,3867278;0,3867278;0,3867278;3;VALID;-0,4867771;-0,2361686;0,840995;-0,03112125;0;0;-30,06273;-15,68583;VALID;-0,4867771;-0,2361686;0,840995;-0,03112125;0;0;-30,06273;-15,68583;0,21072044968605;INVALID;;;;;;;0;0;;2;1
38784;1000776386978389000;63748134148456;1,795009;1,212567;-0,4182203;355,6949;22,82487;2,169114;0,3868213;0,3868213;0,3868213;3;VALID;-0,486809;-0,2362327;0,8409585;-0,03112125;0;0;-30,06543;-15,69052;VALID;-0,486809;-0,2362327;0,8409585;-0,03112125;0;0;-30,06543;-15,69052;0,210114747285843;INVALID;;;;;;;0;0;;2;1
38785;1000776386988359900;63748134148474;1,79493;1,212614;-0,4181896;355,6954;22,82525;2,174716;0,3868276;0,3868276;0,3868276;3;VALID;-0,4868121;-0,2363968;0,8409106;-0,03112125;0;0;-30,06701;-15,70174;VALID;-0,4868121;-0,2363968;0,8409106;-0,03112125;0;0;-30,06701;-15,70174;0,210752785205841;INVALID;;;;;;;0;0;;2;1
38786;1000776386998374500;63748134148474;1,79493;1,212614;-0,4181896;355,6954;22,82525;2,174716;0,3868276;0,3868276;0,3868276;3;VALID;-0,4868381;-0,2364727;0,8408741;-0,03112125;0;0;-30,06941;-15,70718;VALID;-0,4868381;-0,2364727;0,8408741;-0,03112125;0;0;-30,06941;-15,70718;0,210464432835579;INVALID;;;;;;;0;0;;2;1
38787;1000776387008436400;63748134148491;1,794891;1,212686;-0,4181723;355,6892;22,83423;2,177912;0,3869684;0,3869684;0,3869684;3;VALID;-0,4868322;-0,2365199;0,8408643;-0,03112125;0;0;-30,0694;-15,71033;VALID;-0,4868322;-0,2365199;0,8408643;-0,03112125;0;0;-30,0694;-15,71033;0,210351675748825;INVALID;;;;;;;0;0;;2;1
38788;1000776387018433500;63748134148492;1,794891;1,212686;-0,4181723;355,6892;22,83423;2,177912;0,3869684;0,3869684;0,3869684;3;VALID;-0,4868269;-0,2365471;0,8408597;-0,03112125;0;0;-30,06927;-15,71213;VALID;-0,4868269;-0,2365471;0,8408597;-0,03112125;0;0;-30,06927;-15,71213;0,210685640573502;INVALID;;;;;;;0;0;;2;1
